Age,Age_sq,GP,MP,PTS_per_GP,TRB_per_GP,AST_per_GP,STL_per_GP,BLK_per_GP,TRB_per_min,AST_per_min,STL_per_min,BLK_per_min,FG%,3P%,FT%,USG%,BPM,VORP,AST_to_TOV,STL_BLK_sum,Toxic_Contract,Position_Clean,Experience_Category
30,16.50745757738765,74,32.9,0.19864864864864865,0.07702702702702703,0.033783783783783786,0.012162162162162163,0.006756756756756757,0.17325227963525838,0.07598784194528875,0.02735562310030395,0.015197568389057751,0.501,0.389,0.876,18.2,0.7,1.7,2.0833333333333335,1.4,0,SF,Veteran
29,9.381583451513524,25,10.7,0.14400000000000002,0.024,0.027999999999999997,0.012,0.004,0.056074766355140186,0.06542056074766354,0.028037383177570093,0.009345794392523366,0.361,0.304,1.0,16.2,-6.3,-0.3,1.4,0.4,0,SG,Veteran
27,1.1298351997652707,70,13.8,0.10142857142857142,0.022857142857142857,0.018571428571428572,0.005714285714285714,0.0014285714285714286,0.11594202898550725,0.09420289855072464,0.028985507246376812,0.007246376811594203,0.424,0.354,0.854,23.7,-3.5,-0.4,1.4444444444444444,0.5,0,SG,Prime
25,0.8780869480170171,37,12.2,0.11351351351351352,0.04594594594594594,0.021621621621621623,0.005405405405405406,0.002702702702702703,0.13934426229508198,0.06557377049180328,0.01639344262295082,0.00819672131147541,0.451,0.324,0.913,14.1,-2.9,-0.1,2.0,0.30000000000000004,0,PF,Prime
33,49.88507995501003,35,10.1,0.10857142857142857,0.05714285714285714,0.025714285714285714,0.008571428571428572,0.002857142857142857,0.19801980198019803,0.08910891089108912,0.0297029702970297,0.009900990099009901,0.409,0.394,1.0,17.2,-2.7,-0.1,1.8,0.4,0,PF,Veteran
33,49.88507995501003,38,11.2,0.1368421052631579,0.09210526315789473,0.018421052631578946,0.005263157894736842,0.013157894736842105,0.3125,0.0625,0.01785714285714286,0.044642857142857144,0.51,0.308,0.673,20.6,-1.6,0.0,1.0,0.7,0,C,Veteran
31,25.633331703261778,74,20.6,0.1027027027027027,0.02972972972972973,0.018918918918918916,0.006756756756756757,0.002702702702702703,0.10679611650485438,0.06796116504854369,0.024271844660194174,0.009708737864077669,0.457,0.426,0.643,14.3,-1.1,0.3,2.3333333333333335,0.7,0,SF,Veteran
35,82.13682820675828,42,8.5,0.10476190476190476,0.05952380952380952,0.007142857142857143,0.002380952380952381,0.014285714285714285,0.29411764705882354,0.03529411764705882,0.011764705882352941,0.07058823529411765,0.64,0.4,0.585,22.8,-3.7,-0.1,0.3333333333333333,0.7,0,C,Veteran
22,15.500464570394637,68,18.8,0.13823529411764707,0.08529411764705883,0.014705882352941176,0.004411764705882353,0.013235294117647059,0.30851063829787234,0.05319148936170213,0.015957446808510637,0.047872340425531915,0.476,0.283,0.759,21.0,-2.1,0.0,0.9090909090909091,1.2,0,C,Rookie
26,0.003961073891143875,80,28.4,0.14375,0.04,0.026250000000000002,0.00625,0.0025,0.11267605633802819,0.073943661971831,0.017605633802816902,0.007042253521126762,0.41,0.35,0.876,17.6,-1.7,0.2,2.3333333333333335,0.7,0,SF,Prime
26,0.003961073891143875,81,25.8,0.1567901234567901,0.043209876543209874,0.018518518518518517,0.009876543209876543,0.0012345679012345679,0.13565891472868216,0.05813953488372093,0.031007751937984496,0.003875968992248062,0.395,0.357,0.769,21.1,-2.0,0.0,1.3636363636363635,0.9,0,SG,Prime
22,15.500464570394637,5,2.4,0.16,0.04,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.4,0.367,0.8105,17.9,-11.3,0.0,1.7142857142857144,0.0,0,SG,Rookie
21,24.37459044452051,74,23.0,0.12432432432432432,0.11351351351351352,0.012162162162162163,0.005405405405405406,0.03108108108108108,0.3652173913043478,0.0391304347826087,0.017391304347826087,0.09999999999999999,0.72,0.333,0.516,13.3,2.9,2.1,1.125,2.6999999999999997,0,C,Rookie
22,15.500464570394637,79,30.6,0.1531645569620253,0.049367088607594936,0.024050632911392405,0.01139240506329114,0.012658227848101266,0.12745098039215685,0.06209150326797385,0.029411764705882353,0.032679738562091505,0.517,0.398,0.736,15.8,-1.2,0.5,1.3571428571428572,1.9,0,SF,Rookie
20,35.24871631864638,67,20.8,0.14776119402985075,0.050746268656716415,0.02835820895522388,0.008955223880597015,0.007462686567164179,0.16346153846153846,0.09134615384615384,0.028846153846153844,0.024038461538461536,0.525,0.37,0.652,19.6,-1.7,0.1,1.3571428571428572,1.1,0,PF,Rookie
21,24.37459044452051,57,16.6,0.18596491228070175,0.02982456140350877,0.02456140350877193,0.007017543859649123,0.0017543859649122807,0.10240963855421685,0.08433734939759036,0.024096385542168672,0.006024096385542168,0.441,0.383,0.868,27.8,-2.7,-0.2,1.2727272727272725,0.5,0,SG,Rookie
30,16.50745757738765,61,14.3,0.07049180327868852,0.07049180327868852,0.014754098360655738,0.0049180327868852455,0.022950819672131147,0.3006993006993007,0.06293706293706293,0.020979020979020976,0.09790209790209789,0.578,0.3105,0.357,14.0,-0.9,0.2,1.125,1.7,0,C,Veteran
27,1.1298351997652707,77,20.1,0.11298701298701298,0.029870129870129866,0.01948051948051948,0.006493506493506494,0.0012987012987012987,0.11442786069651739,0.07462686567164178,0.02487562189054726,0.004975124378109453,0.451,0.372,0.694,18.2,-0.7,0.5,2.142857142857143,0.6,0,SF,Prime
27,1.1298351997652707,81,22.3,0.09876543209876543,0.030864197530864196,0.029629629629629627,0.009876543209876543,0.0049382716049382715,0.11210762331838564,0.10762331838565022,0.03587443946188341,0.017937219730941704,0.423,0.421,0.816,15.3,-0.6,0.6,2.4,1.2000000000000002,0,PG,Prime
21,24.37459044452051,77,34.8,0.1987012987012987,0.08571428571428572,0.06233766233766234,0.014285714285714287,0.01038961038961039,0.18965517241379312,0.13793103448275862,0.031609195402298854,0.02298850574712644,0.456,0.281,0.772,20.3,0.4,1.6,2.4,1.9000000000000001,0,SF,Rookie
25,0.8780869480170171,64,13.1,0.1046875,0.034375,0.015625,0.0109375,0.003125,0.16793893129770995,0.07633587786259542,0.05343511450381679,0.015267175572519085,0.423,0.366,0.791,22.2,-1.5,0.1,1.25,0.8999999999999999,0,SG,Prime
25,0.8780869480170171,62,18.1,0.08548387096774193,0.0532258064516129,0.008064516129032258,0.0064516129032258064,0.004838709677419355,0.18232044198895025,0.027624309392265192,0.022099447513812154,0.016574585635359115,0.448,0.316,0.702,13.6,-2.8,-0.2,1.25,0.7,0,SF,Prime
26,0.003961073891143875,79,34.6,0.2417721518987342,0.15569620253164557,0.09240506329113923,0.010126582278481013,0.006329113924050633,0.3554913294797688,0.21098265895953755,0.023121387283236993,0.014450867052023121,0.615,0.373,0.742,21.3,5.8,5.4,2.5172413793103448,1.3,0,C,Prime
31,25.633331703261778,37,25.1,0.15945945945945947,0.0972972972972973,0.03783783783783783,0.008108108108108109,0.021621621621621623,0.14342629482071712,0.05577689243027888,0.011952191235059759,0.03187250996015936,0.456,0.348,0.711,10.3,-2.2,0.0,2.0,1.1,0,PF,Veteran
24,3.7522128221428903,61,21.5,0.14754098360655737,0.03770491803278688,0.04918032786885246,0.018032786885245903,0.003278688524590164,0.10697674418604651,0.13953488372093023,0.051162790697674425,0.009302325581395349,0.411,0.336,0.813,19.8,-1.2,0.3,2.3076923076923075,1.3,0,PG,Prime
25,0.8780869480170171,34,13.4,0.12058823529411763,0.061764705882352944,0.014705882352941176,0.014705882352941176,0.0029411764705882353,0.15671641791044777,0.03731343283582089,0.03731343283582089,0.007462686567164179,0.439,0.372,0.756,13.7,-3.6,-0.2,0.8333333333333334,0.6,0,SG,Prime
23,8.626338696268764,73,19.1,0.13013698630136986,0.03287671232876712,0.01643835616438356,0.00958904109589041,0.0013698630136986301,0.1256544502617801,0.06282722513089005,0.03664921465968586,0.005235602094240838,0.441,0.409,0.82,17.7,0.9,1.0,2.4,0.7999999999999999,0,SG,Prime
23,8.626338696268764,74,30.7,0.18513513513513513,0.06216216216216216,0.02837837837837838,0.013513513513513514,0.004054054054054054,0.14983713355048858,0.06840390879478828,0.03257328990228013,0.009771986970684038,0.388,0.33,0.772,19.8,-3.0,-0.6,1.7500000000000002,1.3,0,SF,Prime
19,48.122842192772254,6,6.7,0.25,0.16666666666666666,0.08333333333333333,0.11666666666666665,0.0,0.14925373134328357,0.07462686567164178,0.1044776119402985,0.0,0.571,0.0,0.5,10.4,-2.9,0.0,1.6666666666666667,0.7,0,SG,Rookie
25,0.8780869480170171,48,13.4,0.11666666666666665,0.0375,0.027083333333333334,0.0062499999999999995,0.0,0.13432835820895522,0.09701492537313433,0.022388059701492536,0.0,0.412,0.364,0.75,19.8,-3.4,-0.2,1.625,0.3,0,PG,Prime
24,3.7522128221428903,27,19.2,0.17407407407407408,0.13333333333333333,0.05185185185185185,0.025925925925925925,0.014814814814814815,0.1875,0.07291666666666667,0.036458333333333336,0.020833333333333336,0.352,0.302,0.762,12.3,-1.6,0.1,2.3333333333333335,1.1,0,SF,Prime
24,3.7522128221428903,59,27.0,0.12542372881355932,0.1593220338983051,0.015254237288135594,0.015254237288135594,0.030508474576271188,0.34814814814814815,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.671,0.3105,0.484,10.1,2.4,1.7,1.2857142857142858,2.7,0,C,Prime
31,25.633331703261778,64,20.5,0.159375,0.034375,0.021875,0.003125,0.0015625,0.10731707317073172,0.06829268292682926,0.00975609756097561,0.004878048780487805,0.457,0.413,0.757,19.2,-3.2,-0.4,1.5555555555555554,0.30000000000000004,0,SF,Veteran
26,0.003961073891143875,68,25.9,0.13823529411764707,0.030882352941176472,0.03676470588235294,0.013235294117647059,0.0014705882352941176,0.08108108108108109,0.09652509652509653,0.03474903474903475,0.0038610038610038615,0.402,0.334,0.872,17.5,-3.4,-0.6,1.7857142857142858,1.0,0,PG,Prime
30,16.50745757738765,59,10.6,0.05593220338983051,0.0288135593220339,0.010169491525423728,0.0016949152542372883,0.0033898305084745766,0.16037735849056603,0.05660377358490566,0.009433962264150945,0.01886792452830189,0.538,0.138,0.731,12.3,-3.3,-0.2,2.0,0.30000000000000004,0,PF,Veteran
24,3.7522128221428903,48,23.9,0.29791666666666666,0.04583333333333334,0.06041666666666667,0.012499999999999999,0.0020833333333333333,0.09205020920502094,0.12133891213389121,0.02510460251046025,0.004184100418410042,0.506,0.393,0.819,23.4,-1.3,0.2,1.611111111111111,0.7,0,PG,Prime
27,1.1298351997652707,29,33.0,0.7172413793103448,0.2793103448275862,0.16551724137931034,0.02413793103448276,0.020689655172413793,0.24545454545454545,0.14545454545454545,0.02121212121212121,0.01818181818181818,0.495,0.366,0.874,25.6,3.0,1.2,1.5999999999999999,1.2999999999999998,0,PF,Prime
27,1.1298351997652707,70,26.0,0.20142857142857143,0.13714285714285715,0.02142857142857143,0.005714285714285714,0.002857142857142857,0.3692307692307692,0.057692307692307696,0.015384615384615385,0.007692307692307693,0.496,0.37,0.768,21.7,0.7,1.2,1.25,0.6000000000000001,0,PF,Prime
21,24.37459044452051,64,12.3,0.090625,0.0171875,0.0171875,0.0078125,0.003125,0.08943089430894309,0.08943089430894309,0.04065040650406504,0.016260162601626015,0.465,0.236,0.75,21.9,-4.3,-0.5,1.2222222222222223,0.7,0,SG,Rookie
20,35.24871631864638,56,11.1,0.06964285714285715,0.04107142857142857,0.010714285714285714,0.0035714285714285718,0.0035714285714285718,0.2072072072072072,0.05405405405405406,0.018018018018018018,0.018018018018018018,0.419,0.286,0.756,17.3,-6.1,-0.6,1.2,0.4,0,SF,Rookie
21,24.37459044452051,67,17.7,0.11492537313432837,0.034328358208955224,0.026865671641791045,0.008955223880597015,0.0029850746268656717,0.12994350282485875,0.1016949152542373,0.03389830508474576,0.01129943502824859,0.393,0.315,0.764,20.7,-3.9,-0.6,2.0,0.8,0,PG,Rookie
23,8.626338696268764,31,8.5,0.0935483870967742,0.04838709677419355,0.00967741935483871,0.0032258064516129032,0.0064516129032258064,0.17647058823529413,0.03529411764705882,0.011764705882352941,0.023529411764705882,0.52,0.263,0.545,14.2,-4.1,-0.1,1.0,0.30000000000000004,0,PF,Prime
20,35.24871631864638,72,33.8,0.2777777777777778,0.09583333333333334,0.051388888888888894,0.011111111111111112,0.006944444444444444,0.20414201183431954,0.10946745562130179,0.02366863905325444,0.014792899408284025,0.427,0.298,0.738,27.5,-1.5,0.3,1.3214285714285716,1.3,0,PF,Rookie
23,8.626338696268764,68,29.2,0.18970588235294117,0.052941176470588235,0.09705882352941175,0.01911764705882353,0.0014705882352941176,0.12328767123287672,0.22602739726027396,0.044520547945205484,0.0034246575342465756,0.459,0.285,0.86,19.3,-1.0,0.5,4.124999999999999,1.4000000000000001,0,PG,Prime
24,3.7522128221428903,47,12.9,0.06170212765957447,0.027659574468085108,0.02553191489361702,0.006382978723404255,0.002127659574468085,0.10077519379844961,0.09302325581395349,0.023255813953488372,0.007751937984496124,0.364,0.254,0.667,13.1,-6.7,-0.7,2.0,0.4,0,SG,Prime
36,101.26270233263241,52,15.8,0.06538461538461539,0.04230769230769231,0.01346153846153846,0.007692307692307693,0.005769230769230769,0.13924050632911392,0.044303797468354424,0.02531645569620253,0.018987341772151896,0.363,0.315,0.857,9.8,-2.7,-0.1,2.3333333333333335,0.7,0,SF,Veteran
28,4.255709325639398,63,35.3,0.33492063492063495,0.06507936507936507,0.08095238095238094,0.019047619047619046,0.0047619047619047615,0.11614730878186968,0.14447592067988668,0.0339943342776204,0.0084985835694051,0.415,0.327,0.809,26.9,-0.6,0.8,2.4285714285714284,1.5,0,SG,Prime
22,15.500464570394637,53,13.7,0.09811320754716982,0.04905660377358491,0.005660377358490566,0.005660377358490566,0.007547169811320755,0.18978102189781024,0.021897810218978103,0.021897810218978103,0.029197080291970805,0.561,0.262,0.645,15.2,-3.7,-0.3,0.5,0.7,0,PF,Rookie
25,0.8780869480170171,35,23.5,0.22857142857142856,0.23714285714285716,0.04,0.017142857142857144,0.04,0.35319148936170214,0.05957446808510638,0.02553191489361702,0.05957446808510638,0.747,0.0,0.61,11.8,3.3,1.1,1.4,2.0,0,C,Prime
25,0.8780869480170171,71,30.0,0.18450704225352113,0.09154929577464789,0.016901408450704224,0.008450704225352112,0.014084507042253521,0.21666666666666667,0.04,0.02,0.03333333333333333,0.508,0.292,0.803,17.1,-1.3,0.4,1.0909090909090908,1.6,0,PF,Prime
32,36.7592058291359,18,18.9,0.38333333333333336,0.2111111111111111,0.08333333333333333,0.03888888888888889,0.016666666666666666,0.20105820105820107,0.07936507936507937,0.037037037037037035,0.015873015873015872,0.479,0.436,0.833,13.2,1.2,0.3,3.75,1.0,0,PF,Veteran
25,0.8780869480170171,77,23.3,0.11818181818181818,0.046753246753246755,0.032467532467532464,0.00909090909090909,0.0025974025974025974,0.15450643776824033,0.1072961373390558,0.03004291845493562,0.008583690987124463,0.433,0.303,0.789,17.8,-1.9,0.1,1.923076923076923,0.8999999999999999,0,SF,Prime
23,8.626338696268764,38,12.0,0.11578947368421054,0.09473684210526316,0.02631578947368421,0.010526315789473684,0.018421052631578946,0.3,0.08333333333333333,0.03333333333333333,0.05833333333333333,0.552,0.231,0.548,15.4,0.3,0.3,1.6666666666666667,1.1,0,C,Prime
22,15.500464570394637,52,13.5,0.09807692307692308,0.04230769230769231,0.01346153846153846,0.007692307692307693,0.0019230769230769232,0.16296296296296298,0.05185185185185185,0.02962962962962963,0.007407407407407408,0.395,0.331,0.73,18.3,-4.8,-0.5,0.7777777777777777,0.5,0,SF,Rookie
35,82.13682820675828,46,22.7,0.15,0.0608695652173913,0.07173913043478261,0.015217391304347825,0.002173913043478261,0.12334801762114538,0.14537444933920704,0.030837004405286344,0.004405286343612335,0.435,0.409,0.857,12.6,-0.7,0.3,2.75,0.7999999999999999,0,SF,Veteran
24,3.7522128221428903,73,34.8,0.35890410958904106,0.0410958904109589,0.13972602739726026,0.015068493150684932,0.0013698630136986301,0.08620689655172414,0.2931034482758621,0.031609195402298854,0.002873563218390805,0.429,0.335,0.886,32.6,3.3,3.4,2.4878048780487805,1.2000000000000002,0,PG,Prime
34,65.01095408088416,39,15.0,0.13076923076923075,0.13333333333333333,0.023076923076923078,0.007692307692307692,0.015384615384615384,0.3466666666666667,0.060000000000000005,0.02,0.04,0.765,1.0,0.458,13.7,-1.8,0.0,0.75,0.8999999999999999,0,C,Veteran
21,24.37459044452051,70,18.0,0.09571428571428571,0.04,0.011428571428571429,0.005714285714285714,0.004285714285714286,0.15555555555555556,0.044444444444444446,0.022222222222222223,0.016666666666666666,0.429,0.307,0.631,16.7,-3.9,-0.6,1.0,0.7,0,PF,Rookie
25,0.8780869480170171,59,18.3,0.16610169491525426,0.09661016949152543,0.00847457627118644,0.005084745762711864,0.00847457627118644,0.3114754098360656,0.0273224043715847,0.016393442622950817,0.0273224043715847,0.623,0.441,0.738,18.2,0.6,0.7,0.8333333333333334,0.8,0,C,Prime
20,35.24871631864638,57,16.0,0.07017543859649122,0.02982456140350877,0.04035087719298245,0.008771929824561403,0.0017543859649122807,0.10625,0.14375,0.03125,0.00625,0.342,0.286,0.667,15.4,-6.5,-1.0,1.5333333333333332,0.6,0,PG,Rookie
30,16.50745757738765,20,8.1,0.11000000000000001,0.065,0.02,0.015,0.015,0.16049382716049385,0.04938271604938272,0.037037037037037035,0.037037037037037035,0.594,0.5,0.8,11.1,-3.5,-0.1,1.0,0.6,0,C,Veteran
32,36.7592058291359,79,26.0,0.13670886075949368,0.11265822784810127,0.039240506329113925,0.007594936708860759,0.007594936708860759,0.3423076923076923,0.11923076923076924,0.023076923076923075,0.023076923076923075,0.68,0.3105,0.636,15.2,2.2,2.2,2.066666666666667,1.2,0,C,Veteran
34,65.01095408088416,78,30.4,0.20384615384615384,0.0858974358974359,0.016666666666666666,0.00641025641025641,0.03205128205128205,0.22039473684210528,0.04276315789473684,0.01644736842105263,0.08223684210526316,0.531,0.374,0.784,19.3,2.1,2.5,0.9285714285714287,3.0,0,C,Veteran
30,16.50745757738765,48,10.5,0.06874999999999999,0.020833333333333332,0.03333333333333333,0.008333333333333333,0.0020833333333333333,0.09523809523809523,0.1523809523809524,0.0380952380952381,0.009523809523809525,0.518,0.286,0.912,13.2,-0.2,0.2,3.2,0.5,0,PG,Veteran
29,9.381583451513524,57,11.9,0.09824561403508772,0.04912280701754386,0.010526315789473684,0.005263157894736842,0.007017543859649123,0.2352941176470588,0.050420168067226885,0.025210084033613443,0.03361344537815126,0.598,0.0,0.693,18.9,-1.3,0.1,1.0,0.7,0,C,Veteran
25,0.8780869480170171,4,9.0,0.375,0.625,0.0,0.125,0.0,0.2777777777777778,0.0,0.05555555555555555,0.0,0.286,0.0,1.0,10.8,-8.9,-0.1,0.0,0.5,0,PF,Prime
23,8.626338696268764,74,28.3,0.15,0.03783783783783783,0.016216216216216217,0.005405405405405406,0.0013513513513513514,0.0989399293286219,0.04240282685512367,0.014134275618374558,0.0035335689045936395,0.497,0.424,0.852,14.1,-1.5,0.2,1.7142857142857144,0.5,0,SF,Prime
31,25.633331703261778,76,19.2,0.0881578947368421,0.053947368421052626,0.011842105263157895,0.007894736842105263,0.003947368421052632,0.21354166666666666,0.046875,0.03125,0.015625,0.732,0.0,0.667,12.6,-1.2,0.3,1.0,0.8999999999999999,0,C,Veteran
32,36.7592058291359,34,22.2,0.33529411764705885,0.07941176470588236,0.15294117647058825,0.023529411764705882,0.011764705882352941,0.12162162162162163,0.23423423423423426,0.036036036036036036,0.018018018018018018,0.408,0.303,0.681,27.0,-1.2,0.1,2.166666666666667,1.2000000000000002,0,PG,Veteran
26,0.003961073891143875,42,26.3,0.16428571428571428,0.15,0.14523809523809522,0.030952380952380953,0.014285714285714285,0.23954372623574144,0.23193916349809884,0.049429657794676805,0.022813688212927754,0.566,0.0,0.439,14.3,0.4,0.7,2.6521739130434785,1.9,0,PG,Prime
30,16.50745757738765,67,26.0,0.22238805970149253,0.06268656716417911,0.05522388059701493,0.01044776119402985,0.004477611940298508,0.16153846153846155,0.1423076923076923,0.02692307692307692,0.011538461538461537,0.484,0.444,0.87,22.8,2.8,2.1,2.466666666666667,1.0,0,PG,Veteran
19,48.122842192772254,59,17.7,0.06440677966101695,0.054237288135593226,0.03898305084745762,0.011864406779661016,0.0033898305084745766,0.18079096045197743,0.12994350282485875,0.03954802259887005,0.01129943502824859,0.418,0.314,0.65,11.6,-1.8,0.0,2.3,0.8999999999999999,0,PG,Rookie
24,3.7522128221428903,64,28.8,0.203125,0.046875,0.053125,0.0078125,0.0046875,0.10416666666666666,0.11805555555555555,0.017361111111111112,0.010416666666666666,0.529,0.398,0.864,16.2,0.7,1.2,2.2666666666666666,0.8,0,SG,Prime
24,3.7522128221428903,58,31.7,0.3706896551724138,0.08620689655172414,0.07586206896551725,0.017241379310344827,0.006896551724137932,0.15772870662460567,0.13880126182965302,0.031545741324921134,0.012618296529968456,0.479,0.408,0.883,26.1,3.5,2.5,2.0,1.4,0,SG,Prime
20,35.24871631864638,49,18.7,0.12040816326530612,0.1,0.0326530612244898,0.012244897959183673,0.004081632653061225,0.2620320855614974,0.08556149732620322,0.03208556149732621,0.010695187165775402,0.436,0.407,0.704,13.5,-1.7,0.1,2.0,0.8,0,C,Rookie
27,1.1298351997652707,72,26.5,0.1736111111111111,0.12638888888888888,0.037500000000000006,0.0125,0.016666666666666666,0.3433962264150943,0.1018867924528302,0.033962264150943396,0.045283018867924525,0.629,0.0,0.592,18.2,1.9,1.9,1.5882352941176472,2.1,0,C,Prime
23,8.626338696268764,80,26.2,0.1075,0.034999999999999996,0.0325,0.01,0.00375,0.10687022900763359,0.09923664122137406,0.03053435114503817,0.011450381679389313,0.493,0.312,0.805,14.9,-2.5,-0.2,2.166666666666667,1.1,0,SG,Prime
29,9.381583451513524,79,34.5,0.2189873417721519,0.043037974683544304,0.08227848101265822,0.010126582278481013,0.0037974683544303796,0.09855072463768115,0.18840579710144928,0.02318840579710145,0.008695652173913044,0.438,0.369,0.812,22.1,0.7,1.8,3.611111111111111,1.1,0,SG,Veteran
32,36.7592058291359,58,36.3,0.5551724137931034,0.08275862068965517,0.12586206896551724,0.015517241379310345,0.005172413793103448,0.1322314049586777,0.20110192837465565,0.02479338842975207,0.008264462809917356,0.463,0.371,0.914,33.8,7.1,4.9,2.2121212121212124,1.2,0,PG,Veteran
28,4.255709325639398,48,24.7,0.1729166666666667,0.041666666666666664,0.024999999999999998,0.01875,0.0062499999999999995,0.08097165991902834,0.048582995951417005,0.03643724696356276,0.012145748987854251,0.45,0.431,0.9,12.6,-0.7,0.4,2.0,1.2,0,SG,Prime
20,35.24871631864638,51,15.9,0.07450980392156863,0.03725490196078431,0.011764705882352941,0.00392156862745098,0.00196078431372549,0.11949685534591194,0.03773584905660377,0.012578616352201259,0.006289308176100629,0.363,0.338,0.833,11.0,-4.0,-0.4,1.4999999999999998,0.30000000000000004,0,SF,Rookie
26,0.003961073891143875,67,35.9,0.3970149253731344,0.10298507462686568,0.05223880597014925,0.016417910447761197,0.005970149253731343,0.19220055710306408,0.09749303621169916,0.030640668523676882,0.011142061281337049,0.491,0.335,0.765,31.4,1.3,2.0,1.206896551724138,1.5,0,SF,Prime
30,16.50745757738765,42,26.3,0.25476190476190474,0.07142857142857142,0.08333333333333333,0.03333333333333333,0.007142857142857143,0.11406844106463879,0.13307984790874525,0.053231939163498096,0.011406844106463877,0.397,0.33,0.747,21.1,-2.1,0.0,1.6666666666666665,1.7,0,SG,Veteran
21,24.37459044452051,18,12.9,0.26666666666666666,0.12222222222222223,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.17054263565891473,0.031007751937984496,0.015503875968992248,0.015503875968992248,0.337,0.238,0.5,19.6,-6.5,-0.3,2.0,0.4,0,SG,Rookie
24,3.7522128221428903,78,20.6,0.11538461538461539,0.07179487179487179,0.014102564102564105,0.005128205128205128,0.016666666666666666,0.27184466019417475,0.05339805825242719,0.019417475728155338,0.06310679611650485,0.732,0.3105,0.679,15.2,1.0,1.2,1.0,1.7000000000000002,0,C,Prime
31,25.633331703261778,32,16.4,0.178125,0.071875,0.028125,0.015625,0.0,0.1402439024390244,0.05487804878048781,0.030487804878048783,0.0,0.408,0.423,0.818,14.0,-1.5,0.1,3.0,0.5,0,SG,Veteran
21,24.37459044452051,43,19.3,0.20930232558139536,0.16511627906976745,0.009302325581395349,0.01627906976744186,0.023255813953488372,0.36787564766839376,0.02072538860103627,0.03626943005181347,0.05181347150259067,0.637,0.3105,0.691,17.0,0.1,0.4,0.4444444444444445,1.7,0,C,Rookie
23,8.626338696268764,7,5.9,0.18571428571428572,0.14285714285714285,0.08571428571428572,0.0,0.0,0.1694915254237288,0.10169491525423728,0.0,0.0,0.333,0.375,0.773,9.3,-3.4,0.0,1.7142857142857144,0.0,0,SF,Prime
28,4.255709325639398,74,30.2,0.1635135135135135,0.05135135135135135,0.0527027027027027,0.013513513513513514,0.004054054054054054,0.12582781456953643,0.1291390728476821,0.033112582781456956,0.009933774834437087,0.431,0.392,0.722,18.7,-0.2,1.0,2.4375,1.3,0,SG,Prime
25,0.8780869480170171,66,10.4,0.07424242424242425,0.045454545454545456,0.00909090909090909,0.004545454545454545,0.004545454545454545,0.28846153846153844,0.05769230769230769,0.028846153846153844,0.028846153846153844,0.589,0.237,0.74,17.6,-0.1,0.3,1.2,0.6,0,PF,Prime
24,3.7522128221428903,49,15.7,0.1346938775510204,0.09387755102040815,0.018367346938775512,0.006122448979591836,0.018367346938775512,0.2929936305732484,0.05732484076433121,0.01910828025477707,0.05732484076433121,0.485,0.387,0.661,16.6,0.5,0.5,1.5,1.2,0,C,Prime
27,1.1298351997652707,7,19.1,0.7142857142857143,0.4857142857142857,0.2285714285714286,0.08571428571428572,0.014285714285714287,0.17801047120418848,0.08376963350785341,0.031413612565445025,0.005235602094240838,0.389,0.214,0.571,12.9,-4.6,-0.1,5.333333333333334,0.7,0,SF,Prime
21,24.37459044452051,5,6.8,0.44000000000000006,0.32,0.16,0.04,0.0,0.23529411764705885,0.11764705882352942,0.029411764705882356,0.0,0.333,0.2,0.773,19.2,-7.9,-0.1,1.7142857142857144,0.2,0,SF,Rookie
30,16.50745757738765,61,23.7,0.12459016393442622,0.07540983606557376,0.021311475409836068,0.009836065573770491,0.003278688524590164,0.1940928270042194,0.05485232067510549,0.02531645569620253,0.008438818565400845,0.392,0.339,0.659,13.8,-1.0,0.3,2.6,0.8,0,SF,Veteran
26,0.003961073891143875,44,20.3,0.10681818181818183,0.07727272727272727,0.018181818181818184,0.013636363636363636,0.011363636363636364,0.16748768472906403,0.03940886699507389,0.029556650246305417,0.02463054187192118,0.412,0.354,0.652,10.2,-0.7,0.3,2.0,1.1,0,PF,Prime
33,49.88507995501003,31,11.5,0.12580645161290321,0.11290322580645161,0.054838709677419356,0.0032258064516129032,0.016129032258064516,0.30434782608695654,0.14782608695652175,0.008695652173913044,0.043478260869565216,0.385,0.28,0.769,17.9,-3.9,-0.2,1.7,0.6,0,C,Veteran
25,0.8780869480170171,45,18.1,0.15333333333333335,0.03777777777777778,0.06666666666666667,0.011111111111111112,0.0022222222222222222,0.09392265193370165,0.16574585635359115,0.027624309392265192,0.0055248618784530384,0.488,0.389,0.927,14.9,-0.8,0.3,4.285714285714286,0.6,0,SG,Prime
25,0.8780869480170171,46,19.5,0.17173913043478262,0.05434782608695652,0.03043478260869565,0.010869565217391304,0.004347826086956522,0.1282051282051282,0.07179487179487179,0.02564102564102564,0.010256410256410256,0.369,0.316,0.847,19.0,-4.5,-0.6,1.5555555555555554,0.7,0,SF,Prime
22,15.500464570394637,65,20.2,0.1646153846153846,0.04923076923076923,0.05846153846153846,0.00923076923076923,0.006153846153846154,0.15841584158415842,0.18811881188118812,0.0297029702970297,0.019801980198019802,0.419,0.286,0.75,25.9,-1.6,0.2,2.0,1.0,0,SG,Rookie
